,name,url,comments
1520,FlowingData.com Data Visualization Set,https://salttiger.com/flowingdata-com-data-visualization-set/,0
1521,Galaxy S5: The Missing Manual,https://salttiger.com/galaxy-s5-the-missing-manual/,0
1522,Hands-On Sencha Touch 2,https://salttiger.com/hands-on-sencha-touch-2/,0
1523,Web Development with Node and Express,https://salttiger.com/web-development-with-node-and-express/,0
1524,Functional Thinking,https://salttiger.com/functional-thinking/,0
1525,"PHP Cookbook, 3rd Edition",https://salttiger.com/php-cookbook-3rd-edition/,0
1526,Python for Finance,https://salttiger.com/python-for-finance/,0
1527,Mastering Clojure Data Analysis,https://salttiger.com/mastering-clojure-data-analysis/,0
1528,Mastering Metasploit,https://salttiger.com/mastering-metasploit/,0
1529,"WordPress: The Missing Manual, 2nd Edition",https://salttiger.com/wordpress-the-missing-manual-2nd-edition/,0
1530,"Using Joomla!, 2nd Edition",https://salttiger.com/using-joomla-2nd-edition/,0
1531,Programming JavaScript Applications,https://salttiger.com/programming-javascript-applications/,0
1532,Learning Responsive Web Design,https://salttiger.com/learning-responsive-web-design/,0
1533,"Java Cookbook, 3rd Edition",https://salttiger.com/java-cookbook-3rd-edition/,0
1534,Just Hibernate,https://salttiger.com/just-hibernate/,0
1535,Full Stack Web Development with Backbone.js,https://salttiger.com/full-stack-web-development-with-backbone-js/,0
1536,Communicating Data with Tableau,https://salttiger.com/communicating-data-with-tableau/,0
1537,Clojure for Machine Learning,https://salttiger.com/clojure-for-machine-learning/,0
1538,"Elasticsearch Server, 2nd Edition",https://salttiger.com/elasticsearch-server-2nd-edition/,0
1539,"Algorithms: Part II, 4th Edition",https://salttiger.com/algorithms-part-ii-4th-edition/,0
1540,"Peopleware: Productive Projects and Teams, 3rd Edition",https://salttiger.com/peopleware-productive-projects-and-teams-3rd-edition/,0
1541,iMovie: The Missing Manual,https://salttiger.com/imovie-the-missing-manual/,0
1542,Efficient Android Threading,https://salttiger.com/efficient-android-threading/,0
1543,Getting Started with OpenShift,https://salttiger.com/getting-started-with-openshift/,0
1544,"Learning PHP, MySQL, JavaScript, CSS & HTML5, 3rd Edition",https://salttiger.com/learning-php-mysql-javascript-css-and-html5-3rd-edition/,0
1545,OpenStack Operations Guide,https://salttiger.com/openstack-operations-guide/,0
1546,"Practical Zendesk Administration, 2nd Edition",https://salttiger.com/practical-zendesk-administration-2nd-edition/,0
1547,"EJB 3 in Action, 2nd Edition",https://salttiger.com/ejb-3-in-action-2nd-edition/,0
1548,Practical Data Science with R,https://salttiger.com/practical-data-science-with-r/,0
1549,Learn SQL Server Administration in a Month of Lunches,https://salttiger.com/learn-sql-server-administration-in-a-month-of-lunches/,0
1550,Programming Sound with Pure Data,https://salttiger.com/programming-sound-with-pure-data/,0
1551,Automate with Grunt,https://salttiger.com/automate-with-grunt/,0
1552,Time Management for System Administrators,https://salttiger.com/time-management-for-system-administrators/,0
1553,ScreenOS Cookbook,https://salttiger.com/screenos-cookbook/,0
1554,Junos Security,https://salttiger.com/junos-security/,0
1555,JUNOS Cookbook,https://salttiger.com/junos-cookbook/,0
1556,JUNOS Enterprise Switching,https://salttiger.com/junos-enterprise-switching/,0
1557,JUNOS High Availability,https://salttiger.com/junos-high-availability/,0
1558,Mastering ElasticSearch,https://salttiger.com/mastering-elasticsearch/,0
1559,Multithreading in C# 5.0 Cookbook,https://salttiger.com/multithreading-in-csharp-5-0-cookbook/,0
1560,Sencha Touch 2 Mobile JavaScript Framework,https://salttiger.com/sencha-touch-2-mobile-javascript-framework/,0
1561,Spring Security 3.x Cookbook,https://salttiger.com/spring-security-3-x-cookbook/,0
1562,Introduction to R for Quantitative Finance,https://salttiger.com/introduction-to-r-for-quantitative-finance/,0
1563,Python Data Visualization Cookbook,https://salttiger.com/python-data-visualization-cookbook/,0
1564,Android Hacker’s Handbook,https://salttiger.com/android-hackers-handbook/,0
1565,JavaScript Programming: Pushing the Limits,https://salttiger.com/javascript-programming-pushing-the-limits/,0
1566,CSS3 Pushing the Limits,https://salttiger.com/css3-pushing-the-limits/,0
1567,Android Design Patterns,https://salttiger.com/android-design-patterns/,0
1568,Client-Server Web Apps with JavaScript and Java,https://salttiger.com/client-server-web-apps-with-javascript-and-java/,0
1569,"Google Apps Script, 2nd Edition",https://salttiger.com/google-apps-script-2nd-edition/,0
1570,"MySQL High Availability, 2nd Edition",https://salttiger.com/mysql-high-availability-2nd-edition/,0
1571,iOS Game Development Cookbook,https://salttiger.com/ios-game-development-cookbook/,0
1572,Java: The Good Parts,https://salttiger.com/java-the-good-parts/,0
1573,Building Web Apps with WordPress,https://salttiger.com/building-web-apps-with-wordpress/,0
1574,You Don’t Know JS: Scope & Closures,https://salttiger.com/you-dont-know-js-scope-and-closures/,0
1575,The New How,https://salttiger.com/the-new-how/,0
1576,Beginning iOS Programming,https://salttiger.com/beginning-ios-programming/,0
1577,Beginning ASP.NET 4.5.1: in C# and VB,https://salttiger.com/beginning-asp-dot-net-4-5-1-in-csharp-and-vb/,0
1578,Professional C# 5.0 and .NET 4.5.1,https://salttiger.com/professional-csharp-5-0-and-dot-net-4-5-1/,0
1579,Professional Java for Web Applications,https://salttiger.com/professional-java-for-web-applications/,0
1580,Professional Visual Studio 2013,https://salttiger.com/professional-visual-studio-2013/,0
1581,Java 8 Lambdas,https://salttiger.com/java-8-lambdas/,0
1582,Designing Evolvable Web APIs with ASP.NET,https://salttiger.com/designing-evolvable-web-apis-with-asp-dot-net/,0
1583,Data Structures and Algorithms with JavaScript,https://salttiger.com/data-structures-and-algorithms-with-javascript/,0
1584,"Ethernet: The Definitive Guide, 2nd Edition",https://salttiger.com/ethernet-the-definitive-guide-2nd-edition/,0
1585,Continuous Enterprise Development in Java,https://salttiger.com/continuous-enterprise-development-in-java/,0
1586,Clojure Cookbook,https://salttiger.com/clojure-cookbook/,0
1587,iWork: The Missing Manual,https://salttiger.com/iwork-the-missing-manual/,0
1588,Make: Basic Arduino Projects,https://salttiger.com/make-basic-arduino-projects/,0
1589,Getting Started with Intel Galileo,https://salttiger.com/getting-started-with-intel-galileo/,0
1590,Play for Java,https://salttiger.com/play-for-java/,0
1591,Learn Active Directory Management in a Month of Lunches,https://salttiger.com/learn-active-directory-management-in-a-month-of-lunches/,0
1592,The Mikado Method,https://salttiger.com/mikado-method/,0
1593,Kanban in Action,https://salttiger.com/kanban-action/,0
1594,Learning OpenCV,https://salttiger.com/learning-opencv/,0
1595,HTML5 in Action,https://salttiger.com/html5-action/,0
1596,"Mule in Action, 2nd Edition",https://salttiger.com/mule-action-2nd-edition/,0
1597,Java Performance,https://salttiger.com/java-performance/,0
1598,Designing Multi-Device Experiences,https://salttiger.com/designing-multi-device-experiences/,0
1599,Programming 3D Applications with HTML5 and WebGL,https://salttiger.com/programming-3d-applications-html5-webgl/,0
1600,Responsive Theming for Drupal,https://salttiger.com/responsive-theming-drupal/,0
1601,"Learning Cocoa with Objective-C, 4th Edition",https://salttiger.com/learning-cocoa-objective-c-4th-edition/,0
1602,Building Polyfills,https://salttiger.com/building-polyfills/,0
1603,"Learning the bash Shell, 3rd Edition",https://salttiger.com/learning-bash-shell-3rd-edition/,0
1604,Node Security,https://salttiger.com/node-security/,0
1605,C++ Application Development with Code::Blocks,https://salttiger.com/cpp-application-development-with-code-blocks/,0
1606,Android Programming: Pushing the Limits,https://salttiger.com/android-programming-pushing-limits/,0
1607,Machine Learning with R,https://salttiger.com/machine-learning-r/,0
1608,Data Visualization with d3.js,https://salttiger.com/data-visualization-d3-js/,0
1609,"Developing RESTful Services with JAX-RS 2.0, WebSockets, and JSON",https://salttiger.com/developing-restful-services-jax-rs-2-0-websockets-json/,0
1610,Administrating Solr,https://salttiger.com/administrating-solr/,0
1611,Getting Started with Magento Extension Development,https://salttiger.com/getting-started-magento-extension-development/,0
1612,Mastering Ninject for Dependency Injection,https://salttiger.com/mastering-ninject-dependency-injection/,0
1613,Building Minecraft Server Modifications,https://salttiger.com/building-minecraft-server-modifications/,0
1614,RestKit for iOS,https://salttiger.com/restkit-ios/,0
1615,Android Application Programming with OpenCV,https://salttiger.com/android-application-programming-opencv/,0
1616,"Oracle PL/SQL Programming, 6th Edition",https://salttiger.com/oracle-pl-sql-programming-6th-edition/,0
1617,The Principles of Object-Oriented JavaScript,https://salttiger.com/principles-object-oriented-javascript/,0
1618,iOS 7 Programming Pushing the Limits,https://salttiger.com/ios-7-programming-pushing-limits/,0
1619,"Head First iPhone and iPad Development, 3rd Edition",https://salttiger.com/head-first-iphone-ipad-development-3rd-edition/,0
1620,"Switching to the Mac: The Missing Manual, Mavericks Edition",https://salttiger.com/switching-mac-missing-manual-mavericks-edition/,0
1621,Make: Ultimate Guide to 3D Printing 2014,https://salttiger.com/make-ultimate-guide-to-3d-printing-2014/,0
1622,Make: AVR Programming,https://salttiger.com/make-avr-programming/,0
1623,Professional iOS Programming,https://salttiger.com/professional-ios-programming/,0
1624,Professional Embedded ARM Development,https://salttiger.com/professional-embedded-arm-development/,0
1625,Linked Data,https://salttiger.com/linked-data/,0
1626,Learn Windows IIS in a Month of Lunches,https://salttiger.com/learn-windows-iis-month-lunches/,0
1627,Hello World! 2nd Edition,https://salttiger.com/hello-world-2nd-edition/,0
1628,SonarQube in Action,https://salttiger.com/sonarqube-in-action/,0
1629,Programming Google Glass,https://salttiger.com/programming-google-glass/,0
1630,Remote Pairing,https://salttiger.com/remote-pairing/,0
1631,The Dream Team Nightmare,https://salttiger.com/dream-team-nightmare/,0
1632,Node.js the Right Way,https://salttiger.com/node-js-the-right-way/,0
1633,Grails 2: A Quick-Start Guide,https://salttiger.com/grails-2-quick-start-guide/,0
1634,Developing Android on Android,https://salttiger.com/developing-android-on-android/,0
1635,Build Awesome Command-Line Applications in Ruby 2,https://salttiger.com/build-awesome-command-line-applications-ruby-2/,0
1636,Android Application Security Essentials,https://salttiger.com/android-application-security-essentials/,0
1637,Chef Infrastructure Automation Cookbook,https://salttiger.com/chef-infrastructure-automation-cookbook/,0
1638,Learning jQuery Deferreds,https://salttiger.com/learning-jquery-deferreds/,0
1639,RaphaelJS,https://salttiger.com/raphaeljs/,0
1640,Raspberry Pi Hacks,https://salttiger.com/raspberry-pi-hacks/,0
1641,Dreamweaver CC: The Missing Manual,https://salttiger.com/dreamweaver-cc-missing-manual/,0
1642,"HTML5: The Missing Manual, 2nd Edition",https://salttiger.com/html5-missing-manual-2nd-edition/,0
1643,Windows 8.1: The Missing Manual,https://salttiger.com/windows-8-1-missing-manual/,0
1644,"Introduction to Android Application Development, 4th Edition",https://salttiger.com/introduction-to-android-application-development-4th-edition/,0
1645,Expert Consolidation in Oracle Database 12c,https://salttiger.com/expert-consolidation-oracle-database-12c/,0
1646,"iPad: The Missing Manual, 6th Edition",https://salttiger.com/ipad-missing-manual-6th-edition/,0
1647,Designing for Behavior Change,https://salttiger.com/designing-behavior-change/,0
1648,Releasing HTML5 Games for Windows 8,https://salttiger.com/releasing-html5-games-windows-8/,0
1649,The Changing Role of the CIO,https://salttiger.com/the-changing-role-of-the-cio/,0
1650,Make: 3D Printing,https://salttiger.com/make-3d-printing/,0
1651,Android Development Tools for Eclipse,https://salttiger.com/android-development-tools-eclipse/,0
1652,jQuery UI Cookbook,https://salttiger.com/jquery-ui-cookbook/,0
1653,Zend Framework 2.0 by Example: Beginner’s Guide,https://salttiger.com/zend-framework-2-0-example-beginners-guide/,0
1654,ASP.NET MVC 4 Mobile App Development,https://salttiger.com/asp-dot-net-mvc-4-mobile-app-development/,0
1655,"Object-Oriented JavaScript, 2nd Edition",https://salttiger.com/object-oriented-javascript-2nd-edition/,0
1656,Sencha Architect App Development,https://salttiger.com/sencha-architect-app-development/,0
1657,Mastering Ext JS,https://salttiger.com/mastering-ext-js/,0
1658,Functional Programming Patterns in Scala and Clojure,https://salttiger.com/functional-programming-patterns-scala-clojure/,0
1659,3D Game Programming for Kids,https://salttiger.com/3d-game-programming-kids/,0
1660,"Practical Programming, 2nd Edition",https://salttiger.com/practical-programming-2nd-edition/,0
1661,High Performance Drupal,https://salttiger.com/high-performance-drupal/,0
1662,Developing with PDF,https://salttiger.com/developing-with-pdf/,0
1663,Microinteractions: Full Color Edition,https://salttiger.com/microinteractions-full-color-edition/,0
1664,Python and HDF5,https://salttiger.com/python-hdf5/,0
1665,BioCoder,https://salttiger.com/biocoder/,0
1666,"Test-Driven Infrastructure with Chef, 2nd Edition",https://salttiger.com/test-driven-infrastructure-with-chef-2nd-edition/,0
1667,"Windows 8.1: Out of the Box, 2nd Edition",https://salttiger.com/windows-8-1-box-2nd-edition/,0
1668,QuickBooks 2014: The Missing Manual,https://salttiger.com/quickbooks-2014-missing-manual/,0
1669,"iPhone: The Missing Manual, 7th Edition",https://salttiger.com/iphone-missing-manual-7th-edition/,0
1670,"Oracle Essentials, 5th Edition",https://salttiger.com/oracle-essentials-5th-edition/,0
1671,Think Bayes,https://salttiger.com/think-bayes/,0
1672,Learning R,https://salttiger.com/learning-r/,0
1673,Photoshop Elements 12: The Missing Manual,https://salttiger.com/photoshop-elements-12-the-missing-manual/,0
