,title,url,description
858,Pure CSS3 Parallax Menu,https://codemyui.com/pure-css3-parallax-menu/,"This Parallax menu also compatible with mobile, uses only CSS which creates a slide out menu with animations with pseudo siblings and check-box. Designed by Bryce Snyder."
859,Custom Range Input Slider With Labels,https://codemyui.com/custom-range-input-slider-with-labels/,"This custom input range slider is awesome in many useful ways particularly a wide range of numbers is equally available to the user, there is a known upper and..."
860,Sequence.js – Basic Parallax Theme,https://codemyui.com/sequencejs-basic-parallax-theme/,A basic parallax theme made with Sequence.js which supports responsive design. Check this demo out at various widths to see the layout change. Designed by Ian Lunn.
861,Material Design Drop-Down Select,https://codemyui.com/material-design-drop-down-select/,A jQuery version of a material design inspired drop down selector by Luky Vj. 
862,iMac Inspired jQuery And CSS3 Based Scrolling Effect,https://codemyui.com/imac-inspired-jquery-and-css3-based-scrolling/,This amazing jQuery and CSS3 based scrolling effect shrinks from the fullscreen background image into a smaller one within a Apple’s iMac intro page. Designed by Marius Balaj.
863,A Simple jQuery Accordion With Unlimited Nesting,https://codemyui.com/a-simple-jquery-accordion-with-unlimited-nesting/,"A simple, cool, user-friendly jQuery accordion with content toggling and unlimited nesting can be used for menus, slideshows, squeezing content into sidebars, the list is endless!!!! Designed by Brenden..."
864,Multicolored Text Animation,https://codemyui.com/multicolored-text-animation/,Check out this cool multicolored scrolling up text animation. Designed by Alex G
865,3D Cube For Tabbed Content,https://codemyui.com/3d-cube-for-tabbed-content/,"Tabbed content areas are a great way to pack sections of content into a neat, concise area with a nice user experience. This 3D cube tabbed content with the..."
866,Javascript Jelly Input Field,https://codemyui.com/javascript-jelly-input-field/,A simple material design jelly input field implemented with jQuery and D3 which is not meant for multiple fields but could easily be extended into a plugin. Designed by...
867,Motion Blur Experiment on Modal Window,https://codemyui.com/motion-blur-experiment-on-modal-window/,Check out this cool motion blur effect using SVG applied to a modal window. Designed by Lucas Bebber.
868,Cool CSS3 Link Effects,https://codemyui.com/cool-css3-link-effects/,Here is the collection of  how to use CSS3 transitions to create subtle link effects on hover and enhance user experience. Designed by Brenden Palmer.
869,Different Color  & Hover Effect Buttons,https://codemyui.com/different-color-hover-effect-buttons/,"Here is the collection of buttons using HTML and LESS with addable class comes in different sizes, colors with and without highlight effect on hover. Designed by Taeha."
870,Responsive YouTube embedding for faster page-load,https://codemyui.com/tip-responsive-youtube-embedding-for-faster/,Standard YouTube video embeds usually adds some extra weight to the page thus increasing the page load time. With this hack you can load YouTube video player on-demand and it’s...
871,Pure CSS Content Filter By Color,https://codemyui.com/pure-css-content-filter-by-color/,Check out this pretty simple pure CSS content filter by color. Designed by Sam Gordon
872,CSS Gliched Text,https://codemyui.com/css-gliched-text/,Check out this simple pure CSS gliched text effect. Designed by Lucas Bebber.
873,A Squeezebox Portfolio Template,https://codemyui.com/a-squeezebox-portfolio-template/,A simple portfolio template with some motion effects. You can use this to show a list of projects you have worked on and on click it reveals more information...
874,Nature themed button style,https://codemyui.com/nature-themed-button-style/,A nice button effect that shows trees and stars on button hover. Designed by Nick Ciliak
875,Expand on hover link style,https://codemyui.com/expand-on-hover-link-style/,Two different style of link hover effect once slides in from below and the other expands on hover. Designed by Nick Ciliak
876,Rainbow text animation,https://codemyui.com/rainbow-text-animation/,Text animation that cycles through the colours of the rainbow. Designed by Hendry Sadrak.
877,Animated signup form with shrinking input labels,https://codemyui.com/animated-signup-form-with-shrinking-input-labels/,"When you click on the input fields in this form the label shrinks down and hovers over the field, no more guessing what fields you are filling up. Designed..."
878,Search to close icon animation,https://codemyui.com/search-to-close-icon-animation/,"This icons morphs from a search to close icon on click, it might work well for search related animation in your web projects. Designed by Siddharth Parmar"
879,Colorful image caption reveal animation,https://codemyui.com/colorful-image-caption-reveal-animation/,This snippet shows you how you can add some really cool hover animation to your image gallery. You can use it to add image captions or other info. 
880,Slider that animates recurring text,https://codemyui.com/slider-that-animates-recurring-text/,Want to highlight text that repeats itself in multiple slides? Have no fear and check out this simple little animated slider by Özgür Sağıroğlu
881,Delete button with hover confirmation animation,https://codemyui.com/delete-button-with-hover-confirmation-animation/,Want a cute little delete button what opens up a confirmation element on hover? check out this little delete button that does just that.Designed by William Pereira Gasparetto.
882,Sticky Navigation Jump-links on Scroll,https://codemyui.com/sticky-navigation-jump-links-on-scroll/,This allows you to show a sticky navigation menu that acts as a jumplist to various section of your content. It will be a great addition to long form...
883,Pure CSS Accordion,https://codemyui.com/pure-css-accordion/,If you want a pure CSS accordion you can try this one from Alex Bergin. 
884,Reveal link via drop-down on hover,https://codemyui.com/reveal-link-via-drop-down-on-hover/,I love how this link reveals the URL via a dropdown on hover. Designed by Alex Bergin
885,Gift Card UI using Clip-path animations,https://codemyui.com/gift-card-ui-using-clip-path-animations/,This is an amazing Gift Card UI using Clip-path animations designed by David Khourshid. Click on the buy button to see in being gift wrapped. 
886,Pure CSS Checkbox Toggle Animation,https://codemyui.com/pure-css-checkbox-toggle-animation/,Here are some amazing CSS animated checkbox toggle animation. Designed by Rafael González.
887,Gummy Slider – Hero Slider Animation,https://codemyui.com/gummy-slider-hero-slider-animation/,Looking for a slider this nice slider concept from Lewi might be just what you are looking for. 
888,Secondary 3D Folding Content Panel,https://codemyui.com/secondary-3d-folding-content-panel/,"A great example of  a secondary content panel that folds in to the main content, powered by CSS Transformations and jQuery. Designed by Sebastiano Guerriero. This tutorial from CodyHouse..."
889,Material Design Register Login Form,https://codemyui.com/material-design-register-login-form/,Nice login/register form for your material design inspired project by Yusuf Bakır. 
890,Sign In/Up – Forgot Password Transition,https://codemyui.com/sign-inup-forgot-password-transition/,Check out this sign up form that also transforms into a sign in and forgot email form. Designed by Fabrizio Bianchi . CSS only version of Register – Login –...
891,Pure CSS Animated Weather Icons,https://codemyui.com/pure-css-animated-weather-icons/,Check out these pure CSS animated weather icons by Fabrizio Bianchi
892,Pricing Table to Sign Up Form,https://codemyui.com/pricing-table-to-sign-up-form/,A simple pricing table that expands up into a signup form when you click on it. Designed by Sebastiano Guerriero. 
893,Text Hover Effect Animations,https://codemyui.com/text-hover-effect-animations/,Some great inspiration for text hover effects by the awesome folks at Codrops.
894,2 Column Animated Template,https://codemyui.com/2-column-animated-template/,"A two column template with  animated blocks of content, inspired by dropbox.com/guide.Designed by Claudia Romano."
895,Grid Layout Multi Product Comparison,https://codemyui.com/grid-layout-multi-product-comparison/,This is a responsive product grid layout where you can compare upto three items. Designed by Mary Lou.
896,Auto-expanding Textarea,https://codemyui.com/auto-expanding-textarea/,You got to love this text area that expands as more content is added to it. It was designed by Yair Even-Or
897,CSS Button Border Hover Effects,https://codemyui.com/css-button-border-hover-effects/,This uses transform on before and after pseudo elements to create border effects on button hover with no javascript. By Les Moffat
898,Full Screen Loading Animation,https://codemyui.com/full-screen-loading-animation/,This animated loading screen that takes up the entire viewport and looks really cool.
